country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,year,month,day,hour,day_name,pollutant_range,pollution_category
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,NH3,7.0,12.0,10.0,,,,,,,5.0,Unknown
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,PM2.5,27.0,260.0,96.0,,,,,,,233.0,Poor
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,NO2,44.0,151.0,102.0,,,,,,,107.0,Unknown
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,NH3,6.0,11.0,8.0,,,,,,,5.0,Unknown
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,PM10,108.0,391.0,179.0,,,,,,,283.0,Moderate
India,Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,PM10,72.0,283.0,144.0,,,,,,,211.0,Moderate
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",,28.563262,77.186937,NO2,6.0,120.0,65.0,,,,,,,114.0,Unknown
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",,28.6701,76.9254,PM10,118.0,160.0,129.0,,,,,,,42.0,Moderate
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",,28.6701,76.9254,NO2,12.0,14.0,13.0,,,,,,,2.0,Unknown
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",,28.6701,76.9254,OZONE,21.0,29.0,25.0,,,,,,,8.0,Unknown
India,Haryana,Jind,"Police Lines, Jind - HSPCB",,29.307814,76.337619,NO2,29.0,44.0,38.0,,,,,,,15.0,Unknown
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",,29.8006,76.4155,PM2.5,65.0,120.0,93.0,,,,,,,55.0,Poor
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",,29.8006,76.4155,NH3,2.0,6.0,6.0,,,,,,,4.0,Unknown
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",,29.8006,76.4155,CO,9.0,72.0,24.0,,,,,,,63.0,Unknown
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",,29.8006,76.4155,OZONE,8.0,20.0,17.0,,,,,,,12.0,Unknown
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",,29.966942,76.875879,NO2,4.0,4.0,4.0,,,,,,,0.0,Unknown
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",,29.966942,76.875879,NH3,6.0,7.0,6.0,,,,,,,1.0,Unknown
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",,29.966942,76.875879,CO,5.0,33.0,21.0,,,,,,,28.0,Unknown
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",,27.9002,76.9938,PM10,37.0,81.0,55.0,,,,,,,44.0,Satisfactory
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",,27.9002,76.9938,NO2,20.0,23.0,22.0,,,,,,,3.0,Unknown
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",,27.9002,76.9938,NH3,9.0,10.0,10.0,,,,,,,1.0,Unknown
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",,28.360699,76.93609,NH3,7.0,17.0,13.0,,,,,,,10.0,Unknown
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",,28.376058,77.315741,OZONE,14.0,16.0,15.0,,,,,,,2.0,Unknown
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",,28.4417,77.3217,NH3,10.0,12.0,11.0,,,,,,,2.0,Unknown
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",,28.4417,77.3217,CO,60.0,66.0,63.0,,,,,,,6.0,Unknown
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",,28.422681,77.148944,CO,6.0,72.0,47.0,,,,,,,66.0,Unknown
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",,28.422681,77.148944,OZONE,15.0,80.0,75.0,,,,,,,65.0,Unknown
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",,28.4227,77.0667,PM10,115.0,229.0,161.0,,,,,,,114.0,Moderate
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",,28.4227,77.0667,CO,24.0,41.0,30.0,,,,,,,17.0,Unknown
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",,28.4501238,77.0263051,PM10,100.0,158.0,118.0,,,,,,,58.0,Moderate
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",,28.4501238,77.0263051,NO2,9.0,45.0,26.0,,,,,,,36.0,Unknown
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",,28.4501238,77.0263051,OZONE,5.0,31.0,23.0,,,,,,,26.0,Unknown
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",,29.14056,75.744941,NH3,10.0,13.0,13.0,,,,,,,3.0,Unknown
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,PM2.5,26.0,52.0,38.0,,,,,,,26.0,Satisfactory
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,NO2,14.0,29.0,23.0,,,,,,,15.0,Unknown
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,SO2,3.0,5.0,4.0,,,,,,,2.0,Unknown
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,OZONE,13.0,29.0,28.0,,,,,,,16.0,Unknown
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,13.428828,77.731418,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",,13.328028,75.797056,NO2,19.0,24.0,21.0,,,,,,,5.0,Unknown
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",,13.328028,75.797056,OZONE,12.0,45.0,29.0,,,,,,,33.0,Unknown
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",,15.459706,75.008381,PM2.5,47.0,219.0,87.0,,,,,,,172.0,Moderate
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",,15.459706,75.008381,NO2,28.0,29.0,28.0,,,,,,,1.0,Unknown
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",,15.3714823,75.1160168,OZONE,26.0,32.0,29.0,,,,,,,6.0,Unknown
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",,34.066206,74.81982,OZONE,1.0,6.0,2.0,,,,,,,5.0,Unknown
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",,23.80569,86.44268,OZONE,33.0,71.0,58.0,,,,,,,38.0,Unknown
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",,23.707909,86.41467,SO2,,,,,,,,,,,Unknown
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",,16.172806,75.659694,PM2.5,18.0,36.0,34.0,,,,,,,18.0,Satisfactory
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",,16.172806,75.659694,PM10,27.0,54.0,52.0,,,,,,,27.0,Satisfactory
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",,15.888653,74.541751,PM2.5,19.0,76.0,53.0,,,,,,,57.0,Satisfactory
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",,12.9135218,77.5950804,CO,40.0,57.0,48.0,,,,,,,17.0,Unknown
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",,28.52123,76.37138,SO2,10.0,13.0,12.0,,,,,,,3.0,Unknown
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",,29.5364,75.0158,CO,54.0,68.0,61.0,,,,,,,14.0,Unknown
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",,29.0272,77.0621,NH3,21.0,21.0,21.0,,,,,,,0.0,Unknown
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",,29.0272,77.0621,OZONE,15.0,27.0,23.0,,,,,,,12.0,Unknown
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",,30.1480566,77.2893471,SO2,6.0,34.0,15.0,,,,,,,28.0,Unknown
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,PM2.5,77.0,325.0,185.0,,,,,,,248.0,Very Poor
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,NH3,2.0,5.0,3.0,,,,,,,3.0,Unknown
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,OZONE,16.0,153.0,153.0,,,,,,,137.0,Unknown
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",,28.060249,76.113115,NO2,23.0,28.0,26.0,,,,,,,5.0,Unknown
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",,28.060249,76.113115,NH3,4.0,6.0,5.0,,,,,,,2.0,Unknown
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",,28.3153,76.9143,PM2.5,75.0,348.0,128.0,,,,,,,273.0,Very Poor
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",,28.3153,76.9143,NO2,1.0,16.0,6.0,,,,,,,15.0,Unknown
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",,28.3153,76.9143,SO2,12.0,47.0,25.0,,,,,,,35.0,Unknown
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",,30.7057778,76.85318056,PM2.5,68.0,145.0,97.0,,,,,,,77.0,Poor
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",,28.52123,76.37138,PM10,79.0,150.0,119.0,,,,,,,71.0,Moderate
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",,28.806223,76.141105,NO2,3.0,17.0,9.0,,,,,,,14.0,Unknown
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",,28.2068,76.7997,CO,54.0,102.0,73.0,,,,,,,48.0,Unknown
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",,28.39072,77.30059,PM10,86.0,94.0,90.0,,,,,,,8.0,Satisfactory
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",,28.376058,77.315741,PM2.5,121.0,313.0,218.0,,,,,,,192.0,Very Poor
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",,28.376058,77.315741,PM10,128.0,244.0,172.0,,,,,,,116.0,Moderate
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",,12.9352049,77.6814488,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,12.951913,77.539784,PM2.5,23.0,57.0,42.0,,,,,,,34.0,Satisfactory
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",,13.029152,77.585901,PM10,68.0,115.0,90.0,,,,,,,47.0,Satisfactory
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",,13.029152,77.585901,CO,2.0,24.0,15.0,,,,,,,22.0,Unknown
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,PM10,52.0,117.0,86.0,,,,,,,65.0,Satisfactory
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,NH3,2.0,3.0,3.0,,,,,,,1.0,Unknown
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,NO2,17.0,19.0,18.0,,,,,,,2.0,Unknown
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,SO2,18.0,19.0,18.0,,,,,,,1.0,Unknown
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,PM2.5,,,,,,,,,,,Unknown
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,SO2,,,,,,,,,,,Unknown
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,OZONE,,,,,,,,,,,Unknown
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",,12.990328,77.5431385,NO2,,,,,,,,,,,Unknown
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",,12.917348,77.622813,NO2,5.0,20.0,10.0,,,,,,,15.0,Unknown
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,17.336318,76.847397,SO2,2.0,6.0,4.0,,,,,,,4.0,Unknown
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,PM2.5,12.0,35.0,25.0,,,,,,,23.0,Good
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,SO2,7.0,7.0,7.0,,,,,,,0.0,Unknown
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,CO,8.0,23.0,15.0,,,,,,,15.0,Unknown
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",,12.88925,74.853,PM2.5,33.0,51.0,45.0,,,,,,,18.0,Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,PM10,43.0,90.0,68.0,,,,,,,47.0,Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,SO2,2.0,5.0,3.0,,,,,,,3.0,Unknown
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",,12.733409,77.298051,PM2.5,38.0,112.0,62.0,,,,,,,74.0,Moderate
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",,12.733409,77.298051,SO2,18.0,25.0,22.0,,,,,,,7.0,Unknown
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",,13.94,75.555917,NO2,17.0,26.0,21.0,,,,,,,9.0,Unknown
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",,13.94,75.555917,SO2,1.0,4.0,3.0,,,,,,,3.0,Unknown
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",,19.8389439,75.244448,NH3,15.0,17.0,16.0,,,,,,,2.0,Unknown
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,PM10,53.0,123.0,85.0,,,,,,,70.0,Satisfactory
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,OZONE,10.0,94.0,77.0,,,,,,,84.0,Unknown
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,SO2,6.0,14.0,8.0,,,,,,,8.0,Unknown
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,PM2.5,,,,,,,,,,,Unknown
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,NO2,,,,,,,,,,,Unknown
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,OZONE,6.0,126.0,84.0,,,,,,,120.0,Unknown
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,OZONE,11.0,93.0,65.0,,,,,,,82.0,Unknown
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,NO2,18.0,19.0,19.0,,,,,,,1.0,Unknown
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,NH3,2.0,3.0,3.0,,,,,,,1.0,Unknown
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,CO,32.0,32.0,32.0,,,,,,,0.0,Unknown
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",,23.331731,75.045981,PM2.5,24.0,116.0,46.0,,,,,,,92.0,Satisfactory
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",,23.838586,78.759431,SO2,3.0,19.0,10.0,,,,,,,16.0,Unknown
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,SO2,21.0,28.0,23.0,,,,,,,7.0,Unknown
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,PM2.5,41.0,136.0,72.0,,,,,,,95.0,Moderate
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,NO2,15.0,33.0,23.0,,,,,,,18.0,Unknown
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,SO2,18.0,60.0,36.0,,,,,,,42.0,Unknown
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,CO,24.0,72.0,53.0,,,,,,,48.0,Unknown
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,OZONE,3.0,20.0,4.0,,,,,,,17.0,Unknown
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",,23.1633321,75.800225,PM10,43.0,112.0,78.0,,,,,,,69.0,Satisfactory
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",,23.1633321,75.800225,CO,14.0,38.0,18.0,,,,,,,24.0,Unknown
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,PM10,57.0,156.0,96.0,,,,,,,99.0,Satisfactory
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,PM2.5,26.0,331.0,80.0,,,,,,,305.0,Moderate
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",,19.215784,73.199781,CO,6.0,27.0,12.0,,,,,,,21.0,Unknown
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",,20.9402359,77.7895248,NH3,2.0,4.0,3.0,,,,,,,2.0,Unknown
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",,20.9402359,77.7895248,SO2,8.0,26.0,12.0,,,,,,,18.0,Unknown
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",,20.939198,77.765701,NO2,5.0,83.0,20.0,,,,,,,78.0,Unknown
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",,16.802639,75.722694,OZONE,16.0,17.0,16.0,,,,,,,1.0,Unknown
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,PM10,62.0,102.0,86.0,,,,,,,40.0,Satisfactory
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,PM2.5,78.0,89.0,83.0,,,,,,,11.0,Moderate
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,NO2,,,,,,,,,,,Unknown
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,NH3,,,,,,,,,,,Unknown
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",,8.5637,76.8865,PM2.5,,,,,,,,,,,Unknown
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",,22.9682591,76.064118,SO2,17.0,39.0,23.0,,,,,,,22.0,Unknown
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",,22.9682591,76.064118,CO,26.0,46.0,29.0,,,,,,,20.0,Unknown
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",,26.259242,78.216432,PM10,56.0,244.0,113.0,,,,,,,188.0,Moderate
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,CO,4.0,80.0,36.0,,,,,,,76.0,Unknown
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,NH3,10.0,27.0,17.0,,,,,,,17.0,Unknown
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,SO2,7.0,12.0,9.0,,,,,,,5.0,Unknown
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",,23.210494,77.425409,NO2,14.0,75.0,27.0,,,,,,,61.0,Unknown
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",,23.210494,77.425409,NH3,6.0,7.0,7.0,,,,,,,1.0,Unknown
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",,23.210494,77.425409,SO2,22.0,31.0,27.0,,,,,,,9.0,Unknown
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",,23.233584,77.400574,OZONE,53.0,148.0,136.0,,,,,,,95.0,Unknown
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",,22.9682591,76.064118,NO2,72.0,110.0,96.0,,,,,,,38.0,Unknown
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",,23.168606,79.932247,OZONE,70.0,96.0,88.0,,,,,,,26.0,Unknown
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,NH3,3.0,3.0,3.0,,,,,,,0.0,Unknown
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,PM10,61.0,122.0,84.0,,,,,,,61.0,Satisfactory
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,NH3,4.0,9.0,7.0,,,,,,,5.0,Unknown
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,NO2,15.0,23.0,19.0,,,,,,,8.0,Unknown
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,SO2,20.0,24.0,22.0,,,,,,,4.0,Unknown
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,SO2,15.0,115.0,43.0,,,,,,,100.0,Unknown
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",,18.1023399,73.4783687,OZONE,12.0,74.0,54.0,,,,,,,62.0,Unknown
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,PM2.5,39.0,141.0,81.0,,,,,,,102.0,Moderate
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,PM10,48.0,107.0,76.0,,,,,,,59.0,Satisfactory
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,NH3,4.0,6.0,5.0,,,,,,,2.0,Unknown
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",,19.296481,72.840923,OZONE,1.0,30.0,22.0,,,,,,,29.0,Unknown
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",,19.065931,72.862131,PM2.5,47.0,140.0,76.0,,,,,,,93.0,Moderate
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",,19.23241,72.86895,NH3,4.0,5.0,5.0,,,,,,,1.0,Unknown
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",,19.23241,72.86895,OZONE,17.0,72.0,70.0,,,,,,,55.0,Unknown
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,NO2,1.0,24.0,9.0,,,,,,,23.0,Unknown
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,NH3,2.0,9.0,3.0,,,,,,,7.0,Unknown
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,PM10,52.0,109.0,80.0,,,,,,,57.0,Satisfactory
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,OZONE,30.0,81.0,56.0,,,,,,,51.0,Unknown
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,NH3,2.0,3.0,2.0,,,,,,,1.0,Unknown
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,PM10,66.0,141.0,101.0,,,,,,,75.0,Moderate
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,NO2,10.0,40.0,18.0,,,,,,,30.0,Unknown
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,NH3,7.0,7.0,7.0,,,,,,,0.0,Unknown
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,SO2,2.0,6.0,3.0,,,,,,,4.0,Unknown
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",,19.008751,73.01662,PM2.5,17.0,92.0,58.0,,,,,,,75.0,Satisfactory
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",,19.2243333,72.8658113,NH3,1.0,20.0,7.0,,,,,,,19.0,Unknown
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",,19.11074,72.86084,OZONE,12.0,74.0,58.0,,,,,,,62.0,Unknown
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,PM2.5,33.0,68.0,46.0,,,,,,,35.0,Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,NO2,13.0,44.0,24.0,,,,,,,31.0,Unknown
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,NH3,5.0,7.0,6.0,,,,,,,2.0,Unknown
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,PM10,14.0,59.0,33.0,,,,,,,45.0,Good
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",,18.91,72.82,CO,72.0,83.0,80.0,,,,,,,11.0,Unknown
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",,19.04946,72.923,PM10,114.0,184.0,150.0,,,,,,,70.0,Moderate
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",,19.04946,72.923,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,OZONE,14.0,22.0,19.0,,,,,,,8.0,Unknown
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,PM2.5,,,,,,,,,,,Unknown
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,PM10,69.0,164.0,121.0,,,,,,,95.0,Moderate
