country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",21-04-2026 17:00,28.83526,78.7446,PM10,46,106,79
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",21-04-2026 17:00,28.83526,78.7446,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",21-04-2026 17:00,28.83526,78.7446,SO2,21,26,23
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",21-04-2026 17:00,28.83526,78.7446,OZONE,14,46,38
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",21-04-2026 17:00,28.840739,78.697531,OZONE,20,100,94
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",21-04-2026 17:00,28.88528,78.7388,PM10,81,145,120
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",21-04-2026 17:00,28.88528,78.7388,SO2,27,54,32
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",21-04-2026 17:00,28.849399,78.742362,SO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",21-04-2026 17:00,28.849399,78.742362,CO,16,42,19
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",21-04-2026 17:00,28.38910936,79.42963708,OZONE,1,16,5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",21-04-2026 17:00,28.406963,77.849831,PM2.5,22,171,77
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",21-04-2026 17:00,28.406963,77.849831,NO2,14,116,58
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",21-04-2026 17:00,27.168897,78.37696,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",21-04-2026 17:00,27.168897,78.37696,CO,16,73,44
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",21-04-2026 17:00,28.694528,77.494705,PM2.5,94,316,224
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",21-04-2026 17:00,28.6603346,77.3572563,SO2,12,68,26
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",21-04-2026 17:00,28.6603346,77.3572563,OZONE,10,109,92
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",21-04-2026 17:00,28.557054,77.453663,NO2,29,81,55
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",21-04-2026 17:00,28.557054,77.453663,NH3,4,12,8
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",21-04-2026 17:00,28.725645,77.749675,PM10,152,371,237
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",21-04-2026 17:00,28.725645,77.749675,CO,21,86,30
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",21-04-2026 17:00,28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",21-04-2026 17:00,28.802625,78.753728,SO2,49,76,54
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",21-04-2026 17:00,28.5447608,77.3231257,CO,28,131,44
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",21-04-2026 17:00,28.5447608,77.3231257,OZONE,8,131,104
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",21-04-2026 17:00,28.6245479,77.3577104,NO2,14,24,19
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",21-04-2026 17:00,28.5898,77.3101,OZONE,6,91,73
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",21-04-2026 17:00,25.4547,78.6039,CO,7,28,10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.428282,80.327067,PM2.5,20,182,77
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.428282,80.327067,OZONE,7,15,10
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",21-04-2026 17:00,26.4703136,80.3229863,SO2,12,33,15
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",21-04-2026 17:00,28.61119,77.34206,NH3,4,26,10
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",21-04-2026 17:00,28.685382,77.453839,PM10,148,272,217
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",21-04-2026 17:00,28.685382,77.453839,NO2,27,101,52
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",21-04-2026 17:00,28.685382,77.453839,OZONE,19,132,109
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",21-04-2026 17:00,28.646233,77.358075,CO,14,62,28
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",21-04-2026 17:00,28.757294,77.278792,NO2,10,78,37
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",21-04-2026 17:00,28.56923,77.393848,PM10,114,234,166
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",21-04-2026 17:00,28.56923,77.393848,NO2,18,19,19
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",21-04-2026 17:00,28.56923,77.393848,NH3,3,3,3
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",21-04-2026 17:00,25.425602,81.917152,NH3,5,6,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",21-04-2026 17:00,25.494,81.863,PM2.5,20,46,37
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",21-04-2026 17:00,25.44919916,81.82735986,PM2.5,22,51,33
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",21-04-2026 17:00,25.3505986,82.9083074,PM2.5,58,154,84
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",21-04-2026 17:00,25.301778,82.996789,PM2.5,26,78,44
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",21-04-2026 17:00,25.301778,82.996789,CO,5,24,10
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",21-04-2026 17:00,25.262326,82.995408,PM10,61,114,87
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",21-04-2026 17:00,25.32393,82.99687,PM2.5,37,198,91
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",21-04-2026 17:00,25.32393,82.99687,PM10,75,168,104
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",21-04-2026 17:00,27.571409,77.655757,CO,12,32,17
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",21-04-2026 17:00,30.269444,78.044167,OZONE,16,65,54
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",21-04-2026 17:00,29.2124114,78.9611753,NH3,1,3,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",21-04-2026 17:00,29.2124114,78.9611753,CO,9,20,15
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",21-04-2026 17:00,30.075911,78.2859547,NH3,11,11,11
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",21-04-2026 17:00,23.685297,86.945968,OZONE,25,70,61
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",21-04-2026 17:00,23.697936,86.944395,PM2.5,27,54,42
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",21-04-2026 17:00,23.697936,86.944395,PM10,50,101,75
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",21-04-2026 17:00,23.697936,86.944395,SO2,68,72,69
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",21-04-2026 17:00,23.618183,87.105718,PM10,40,91,71
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",21-04-2026 17:00,23.618183,87.105718,NO2,9,16,10
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",21-04-2026 17:00,23.618183,87.105718,CO,1,29,11
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",21-04-2026 17:00,23.618183,87.105718,OZONE,20,72,65
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",21-04-2026 17:00,23.616515,87.119133,OZONE,13,49,40
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",21-04-2026 17:00,22.7605581,88.3617589,PM10,36,98,64
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",21-04-2026 17:00,22.7605581,88.3617589,SO2,13,18,15
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",21-04-2026 17:00,23.508764,87.35444,SO2,9,17,10
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",21-04-2026 17:00,23.549395,87.300496,NO2,22,34,27
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",21-04-2026 17:00,22.06047,88.109737,PM10,27,91,65
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",21-04-2026 17:00,22.629801,88.352017,PM10,55,89,70
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",21-04-2026 17:00,22.629801,88.352017,NO2,28,86,53
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",21-04-2026 17:00,22.629801,88.352017,OZONE,11,36,32
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",21-04-2026 17:00,22.6025571,88.3105664,PM10,24,96,58
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",21-04-2026 17:00,22.6025571,88.3105664,SO2,9,34,13
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",21-04-2026 17:00,22.6025571,88.3105664,CO,18,36,28
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",21-04-2026 17:00,22.611968,88.347422,PM2.5,33,72,53
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",21-04-2026 17:00,22.5687319,88.2797276,PM10,31,91,53
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",21-04-2026 17:00,22.5367507,88.3638022,PM2.5,12,63,42
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",21-04-2026 17:00,22.55664,88.342674,PM2.5,27,43,37
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",21-04-2026 17:00,22.49929,88.36917,PM2.5,38,65,51
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",21-04-2026 17:00,22.49929,88.36917,NO2,8,17,10
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",21-04-2026 17:00,22.49929,88.36917,NH3,10,14,11
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",21-04-2026 17:00,22.627847,88.380669,NO2,32,76,50
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",21-04-2026 17:00,22.627847,88.380669,CO,22,39,32
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",21-04-2026 17:00,22.5448082,88.3403691,OZONE,22,68,57
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",21-04-2026 17:00,26.6879226,88.4152495,OZONE,12,44,41
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",21-04-2026 17:00,16.316553,80.413302,PM2.5,60,83,69
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",21-04-2026 17:00,16.316553,80.413302,NH3,3,5,4
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",21-04-2026 17:00,16.316553,80.413302,OZONE,50,74,63
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",21-04-2026 17:00,14.465052,78.824187,NH3,3,7,5
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",21-04-2026 17:00,16.186555,81.13219,SO2,14,21,16
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",21-04-2026 17:00,16.186555,81.13219,CO,8,44,20
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",21-04-2026 17:00,14.438164,79.966814,PM10,18,66,37
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",21-04-2026 17:00,14.438164,79.966814,SO2,8,17,10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-04-2026 17:00,16.9872867,81.7363176,CO,12,40,22
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",21-04-2026 17:00,25.697189,85.2459,SO2,2,7,5
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",21-04-2026 17:00,25.560083,87.553265,NO2,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",21-04-2026 17:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",21-04-2026 17:00,27.308328,84.531742,NH3,1,1,1
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",21-04-2026 17:00,26.63086,84.90051,OZONE,2,7,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB",21-04-2026 17:00,25.376776,86.471523,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",21-04-2026 17:00,25.376776,86.471523,CO,22,33,29
India,Bihar,Munger,"Town Hall, Munger - BSPCB",21-04-2026 17:00,25.376776,86.471523,OZONE,8,11,10
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",21-04-2026 17:00,26.1875,91.744194,CO,18,30,20
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",21-04-2026 17:00,26.1875,91.744194,OZONE,12,37,30
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",21-04-2026 17:00,26.181742,91.78063,PM2.5,21,117,48
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-04-2026 17:00,26.446912,91.439057,PM10,13,58,35
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-04-2026 17:00,26.446912,91.439057,NH3,5,6,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-04-2026 17:00,26.446912,91.439057,SO2,1,56,23
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-04-2026 17:00,26.446912,91.439057,CO,8,23,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",21-04-2026 17:00,26.987634,94.636574,NO2,22,33,27
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",21-04-2026 17:00,26.987634,94.636574,CO,16,26,17
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",21-04-2026 17:00,27.103358,93.679645,OZONE,6,6,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",21-04-2026 17:00,26.071318,91.87488,PM2.5,49,290,104
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",21-04-2026 17:00,26.071318,91.87488,NO2,5,13,8
India,Assam,Guwahati,"IITG, Guwahati - PCBA",21-04-2026 17:00,26.2028636,91.70046436,SO2,33,38,35
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",21-04-2026 17:00,26.10887,91.589544,PM10,11,46,31
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",21-04-2026 17:00,26.10887,91.589544,NO2,12,26,16
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",21-04-2026 17:00,26.10887,91.589544,SO2,4,14,12
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",21-04-2026 17:00,13.67,79.35,NO2,24,86,48
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",21-04-2026 17:00,13.615387,79.40923,CO,13,30,23
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",21-04-2026 17:00,16.536107,80.594233,PM2.5,46,217,73
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",21-04-2026 17:00,16.536107,80.594233,OZONE,28,56,43
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",21-04-2026 17:00,16.486692,80.699436,OZONE,30,73,53
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",21-04-2026 17:00,16.554731,80.64911,NO2,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-04-2026 17:00,16.5150833,80.5181667,CO,10,16,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",21-04-2026 17:00,14.675886,77.593027,NO2,17,25,23
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",21-04-2026 17:00,14.675886,77.593027,NH3,4,6,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",21-04-2026 17:00,14.675886,77.593027,SO2,7,16,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",21-04-2026 17:00,14.675886,77.593027,CO,10,68,28
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",21-04-2026 17:00,13.20488,79.097889,CO,7,26,18
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",21-04-2026 17:00,25.204762,85.51496,OZONE,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",21-04-2026 17:00,25.56752,83.966379,NO2,9,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",21-04-2026 17:00,25.56752,83.966379,CO,20,28,24
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",21-04-2026 17:00,24.792403,84.992416,PM10,111,321,176
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",21-04-2026 17:00,24.762518,84.982348,OZONE,12,75,67
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",21-04-2026 17:00,26.146529,87.454184,CO,10,31,13
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",21-04-2026 17:00,25.5626095,84.663264,PM2.5,27,302,112
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",21-04-2026 17:00,25.5626095,84.663264,SO2,4,6,5
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",21-04-2026 17:00,24.75746,84.366208,PM10,23,82,47
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",21-04-2026 17:00,25.251013,86.989001,NO2,11,14,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",21-04-2026 17:00,25.251013,86.989001,OZONE,8,25,17
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",21-04-2026 17:00,24.75746,84.366208,CO,101,103,102
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",21-04-2026 17:00,22.06631475,83.33820077,NO2,35,99,69
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",21-04-2026 17:00,22.06631475,83.33820077,NH3,1,3,2
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-04-2026 17:00,28.815329,77.15301,SO2,7,44,19
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-04-2026 17:00,28.647622,77.315809,CO,13,74,40
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-04-2026 17:00,28.647622,77.315809,OZONE,5,28,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-04-2026 17:00,28.695381,77.181665,PM10,117,375,189
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-04-2026 17:00,28.695381,77.181665,SO2,13,50,27
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-04-2026 17:00,28.695381,77.181665,CO,34,67,44
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-04-2026 17:00,28.4706914,77.1099364,OZONE,6,80,74
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-04-2026 17:00,28.7762,77.051074,PM2.5,32,333,139
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",21-04-2026 17:00,30.719859,76.738637,CO,26,86,31
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-04-2026 17:00,21.194815,81.31477,PM2.5,24,42,30
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-04-2026 17:00,21.194815,81.31477,NH3,3,4,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-04-2026 17:00,21.194815,81.31477,OZONE,14,32,29
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21-04-2026 17:00,21.185571,81.343175,PM2.5,7,43,26
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21-04-2026 17:00,21.185571,81.343175,SO2,5,10,8
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",21-04-2026 17:00,22.118125,83.140608,SO2,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",21-04-2026 17:00,22.118125,83.140608,OZONE,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",21-04-2026 17:00,22.368195,82.746431,PM2.5,18,44,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",21-04-2026 17:00,22.368195,82.746431,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",21-04-2026 17:00,22.348441,82.549611,NO2,23,35,27
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",21-04-2026 17:00,22.348441,82.549611,SO2,8,17,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",21-04-2026 17:00,22.12665,83.483212,NO2,14,105,43
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",21-04-2026 17:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21-04-2026 17:00,21.219665,81.630094,PM10,31,164,63
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21-04-2026 17:00,21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21-04-2026 17:00,21.219665,81.630094,SO2,1,92,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21-04-2026 17:00,21.237755,81.705301,NH3,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",21-04-2026 17:00,26.11442,85.39813,PM2.5,99,321,239
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",21-04-2026 17:00,26.11442,85.39813,PM10,115,246,167
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",21-04-2026 17:00,26.11442,85.39813,OZONE,27,250,219
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",21-04-2026 17:00,26.1403345,85.3650192,PM2.5,62,90,72
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-04-2026 17:00,26.1209,85.3647,OZONE,7,22,16
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",21-04-2026 17:00,25.586562,85.043586,OZONE,22,96,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-04-2026 17:00,28.498571,77.26484,NH3,7,8,8
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-04-2026 17:00,28.498571,77.26484,OZONE,7,79,72
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-04-2026 17:00,28.5627763,77.1180053,NO2,14,55,36
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",21-04-2026 17:00,28.493624,77.201159,PM2.5,39,313,121
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",21-04-2026 17:00,28.493624,77.201159,SO2,8,26,15
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",21-04-2026 17:00,28.54246,77.191651,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",21-04-2026 17:00,25.619651,85.147382,SO2,7,11,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB",21-04-2026 17:00,25.596727,85.085624,NH3,4,6,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",21-04-2026 17:00,25.366336,87.117468,NH3,2,2,2
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",21-04-2026 17:00,25.892357,86.590325,PM2.5,17,338,118
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",21-04-2026 17:00,25.892357,86.590325,PM10,74,258,148
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",21-04-2026 17:00,25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",21-04-2026 17:00,26.2271665,84.3570427,PM10,88,164,111
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",21-04-2026 17:00,26.2271665,84.3570427,NO2,2,2,2
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",21-04-2026 17:00,30.751462,76.762879,PM10,NA,NA,NA
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-04-2026 17:00,28.7762,77.051074,CO,27,59,32
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-04-2026 17:00,28.7256504,77.2011573,CO,24,52,31
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",21-04-2026 17:00,28.594169,77.1251,PM10,85,226,152
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",21-04-2026 17:00,28.656756,77.227234,NH3,8,11,9
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-04-2026 17:00,28.628624,77.24106,PM10,87,224,134
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-04-2026 17:00,28.611281,77.237738,SO2,10,51,21
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-04-2026 17:00,28.611281,77.237738,CO,37,90,45
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-04-2026 17:00,28.636429,77.201067,PM10,95,273,142
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-04-2026 17:00,28.636429,77.201067,SO2,3,47,24
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-04-2026 17:00,28.636429,77.201067,CO,40,78,52
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-04-2026 17:00,28.636429,77.201067,OZONE,2,57,46
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-04-2026 17:00,28.684678,77.076574,PM10,163,422,276
